name,populationServed,ageDistribution,hospitalBeds,ICUBeds,hemisphere,srcPopulation,srcHospitalBeds,srcICUBeds,folder,date,bytes,isdir,datenum,R0,R0_suppression,start_date,suppression_date,min_deviation
JP-Shizuoka.csv,3656487,Japan,200,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.pref.shizuoka.jp/kinkyu/documents/honnbuinnkaigisiryou9.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:34,1694,0,737932.014976852,2.7691187100287,0.841103902445459,28-Mar-2020 00:00:00,12-Apr-2020 00:00:00,0.151091979821931
JP-Tochigi.csv,1952926,Japan,241,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:36,1697,0,737932.015,1.49978783444479,0.966941523131297,21-Mar-2020 00:00:00,19-Apr-2020 00:00:00,0.124601566594754
JP-Tokushima.csv,736475,Japan,330,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:38,1600,0,737932.015023148,1.03715827638369,0.998715765941012,11-Mar-2020 00:00:00,30-Apr-2020 00:00:00,0.276445855748198
JP-Tokyo.csv,13843403,Japan,4800,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.youtube.com/watch?v=JVCYiUVV5q0#t=770,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:39,1985,0,737932.015034722,2.01565588569879,0.710784536107581,26-Mar-2020 00:00:00,15-Apr-2020 00:00:00,0.0550930872105665
JP-Tottori.csv,560517,Japan,734,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:41,1576,0,737932.01505787,1.57545588659072,0.999997072040859,10-Apr-2020 00:00:00,19-Apr-2020 00:00:00,0.192920758961634
JP-Toyama.csv,1050246,Japan,305,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:43,1712,0,737932.015081019,2.75840950033356,0.879687446805426,07-Apr-2020 00:00:00,21-Apr-2020 00:00:00,0.0712885758553015
JP-Wakayama.csv,934051,Japan,117,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:45,1745,0,737932.015104167,3.91666947125718,0.760751748189161,11-Mar-2020 00:00:00,11-Mar-2020 00:00:00,0.232677829336618
JP-Yamagata.csv,1089806,Japan,150,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:47,1667,0,737932.015127315,1.54406184968672,0.986778483852285,04-Apr-2020 00:00:00,17-Apr-2020 00:00:00,0.0339064838838833
JP-Yamaguchi.csv,1368495,Japan,914,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:48,1690,0,737932.015138889,1.49293003521658,0.795828410162597,11-Mar-2020 00:00:00,21-Apr-2020 00:00:00,0.258186448587444
JP-Yamanashi.csv,818391,Japan,101,None,Northern,http://www.citypopulation.de/Japan-Cities.html,https://www.mhlw.go.jp/content/10900000/000628694.pdf,None,/home/davide-chiuchiu/Documents/SIER_covid/Data/Infection_data_all_japanese_prefectures,21-May-2020 00:21:50,1694,0,737932.015162037,2.22962206128606,0.898223134604648,24-Mar-2020 00:00:00,13-Apr-2020 00:00:00,0.135788442194819
